

*******************************************************************************
Ephemeris / WWW_USER Thu Feb 10 06:41:12 2022 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Voyager 2 (spacecraft) (-32)    {source: Voyager_2}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1977-Aug-21 00:00:00.0000 TDB
Stop  time      : A.D. 1997-Aug-22 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)                                                  
Output units    : KM-S
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2448855.500000000, A.D. 1992-Aug-21 00:00:00.0000,  1.329355263017090E+09, -5.428049263417171E+09, -1.046036773426748E+09,
2448856.500000000, A.D. 1992-Aug-22 00:00:00.0000,  1.329746480666190E+09, -5.428944962650974E+09, -1.047056933904263E+09,
2448857.500000000, A.D. 1992-Aug-23 00:00:00.0000,  1.330137691160259E+09, -5.429840632585682E+09, -1.048077088695943E+09,
2448858.500000000, A.D. 1992-Aug-24 00:00:00.0000,  1.330528894501479E+09, -5.430736273234024E+09, -1.049097237799696E+09,
2448859.500000000, A.D. 1992-Aug-25 00:00:00.0000,  1.330920090692031E+09, -5.431631884608727E+09, -1.050117381213437E+09,
2448860.500000000, A.D. 1992-Aug-26 00:00:00.0000,  1.331311279734097E+09, -5.432527466722511E+09, -1.051137518935083E+09,
2448861.500000000, A.D. 1992-Aug-27 00:00:00.0000,  1.331702461629859E+09, -5.433423019588085E+09, -1.052157650962554E+09,
2448862.500000000, A.D. 1992-Aug-28 00:00:00.0000,  1.332093636381492E+09, -5.434318543218151E+09, -1.053177777293777E+09,
2448863.500000000, A.D. 1992-Aug-29 00:00:00.0000,  1.332484803991176E+09, -5.435214037625397E+09, -1.054197897926679E+09,
2448864.500000000, A.D. 1992-Aug-30 00:00:00.0000,  1.332875964461088E+09, -5.436109502822523E+09, -1.055218012859198E+09,
2448865.500000000, A.D. 1992-Aug-31 00:00:00.0000,  1.333267117793408E+09, -5.437004938822205E+09, -1.056238122089271E+09,
2448866.500000000, A.D. 1992-Sep-01 00:00:00.0000,  1.333658263990312E+09, -5.437900345637118E+09, -1.057258225614839E+09,
2448867.500000000, A.D. 1992-Sep-02 00:00:00.0000,  1.334049403053978E+09, -5.438795723279939E+09, -1.058278323433846E+09,
2448868.500000000, A.D. 1992-Sep-03 00:00:00.0000,  1.334440534986583E+09, -5.439691071763328E+09, -1.059298415544244E+09,
2448869.500000000, A.D. 1992-Sep-04 00:00:00.0000,  1.334831659790303E+09, -5.440586391099942E+09, -1.060318501943987E+09,
2448870.500000000, A.D. 1992-Sep-05 00:00:00.0000,  1.335222777467312E+09, -5.441481681302434E+09, -1.061338582631032E+09,
2448871.500000000, A.D. 1992-Sep-06 00:00:00.0000,  1.335613888019787E+09, -5.442376942383438E+09, -1.062358657603343E+09,
2448872.500000000, A.D. 1992-Sep-07 00:00:00.0000,  1.336004991449897E+09, -5.443272174355592E+09, -1.063378726858884E+09,
2448873.500000000, A.D. 1992-Sep-08 00:00:00.0000,  1.336396087759817E+09, -5.444167377231520E+09, -1.064398790395625E+09,
2448874.500000000, A.D. 1992-Sep-09 00:00:00.0000,  1.336787176951719E+09, -5.445062551023850E+09, -1.065418848211541E+09,
2448875.500000000, A.D. 1992-Sep-10 00:00:00.0000,  1.337178259027776E+09, -5.445957695745200E+09, -1.066438900304610E+09,
2448876.500000000, A.D. 1992-Sep-11 00:00:00.0000,  1.337569333990162E+09, -5.446852811408182E+09, -1.067458946672814E+09,
2448877.500000000, A.D. 1992-Sep-12 00:00:00.0000,  1.337960401841050E+09, -5.447747898025389E+09, -1.068478987314141E+09,
2448878.500000000, A.D. 1992-Sep-13 00:00:00.0000,  1.338351462582612E+09, -5.448642955609406E+09, -1.069499022226578E+09,
2448879.500000000, A.D. 1992-Sep-14 00:00:00.0000,  1.338742516217016E+09, -5.449537984172825E+09, -1.070519051408120E+09,
2448880.500000000, A.D. 1992-Sep-15 00:00:00.0000,  1.339133562746426E+09, -5.450432983728240E+09, -1.071539074856767E+09,
2448881.500000000, A.D. 1992-Sep-16 00:00:00.0000,  1.339524602173012E+09, -5.451327954288222E+09, -1.072559092570523E+09,
2448882.500000000, A.D. 1992-Sep-17 00:00:00.0000,  1.339915634498949E+09, -5.452222895865348E+09, -1.073579104547386E+09,
2448883.500000000, A.D. 1992-Sep-18 00:00:00.0000,  1.340306659726399E+09, -5.453117808472166E+09, -1.074599110785373E+09,
2448884.500000000, A.D. 1992-Sep-19 00:00:00.0000,  1.340697677857530E+09, -5.454012692121235E+09, -1.075619111282496E+09,
2448885.500000000, A.D. 1992-Sep-20 00:00:00.0000,  1.341088688894512E+09, -5.454907546825104E+09, -1.076639106036774E+09,
2448886.500000000, A.D. 1992-Sep-21 00:00:00.0000,  1.341479692839511E+09, -5.455802372596317E+09, -1.077659095046227E+09,
2448887.500000000, A.D. 1992-Sep-22 00:00:00.0000,  1.341870689694693E+09, -5.456697169447408E+09, -1.078679078308882E+09,
2448888.500000000, A.D. 1992-Sep-23 00:00:00.0000,  1.342261679462221E+09, -5.457591937390902E+09, -1.079699055822770E+09,
2448889.500000000, A.D. 1992-Sep-24 00:00:00.0000,  1.342652662144259E+09, -5.458486676439314E+09, -1.080719027585923E+09,
2448890.500000000, A.D. 1992-Sep-25 00:00:00.0000,  1.343043637742972E+09, -5.459381386605165E+09, -1.081738993596380E+09,
2448891.500000000, A.D. 1992-Sep-26 00:00:00.0000,  1.343434606260524E+09, -5.460276067900965E+09, -1.082758953852182E+09,
2448892.500000000, A.D. 1992-Sep-27 00:00:00.0000,  1.343825567699078E+09, -5.461170720339213E+09, -1.083778908351374E+09,
2448893.500000000, A.D. 1992-Sep-28 00:00:00.0000,  1.344216522060798E+09, -5.462065343932409E+09, -1.084798857092008E+09,
2448894.500000000, A.D. 1992-Sep-29 00:00:00.0000,  1.344607469347845E+09, -5.462959938693038E+09, -1.085818800072135E+09,
2448895.500000000, A.D. 1992-Sep-30 00:00:00.0000,  1.344998409562379E+09, -5.463854504633577E+09, -1.086838737289814E+09,
2448896.500000000, A.D. 1992-Oct-01 00:00:00.0000,  1.345389342706560E+09, -5.464749041766502E+09, -1.087858668743105E+09,
2448897.500000000, A.D. 1992-Oct-02 00:00:00.0000,  1.345780268782548E+09, -5.465643550104279E+09, -1.088878594430074E+09,
2448898.500000000, A.D. 1992-Oct-03 00:00:00.0000,  1.346171187792496E+09, -5.466538029659410E+09, -1.089898514348783E+09,
2448899.500000000, A.D. 1992-Oct-04 00:00:00.0000,  1.346562099738578E+09, -5.467432480444267E+09, -1.090918428497319E+09,
2448900.500000000, A.D. 1992-Oct-05 00:00:00.0000,  1.346953004622946E+09, -5.468326902471344E+09, -1.091938336873752E+09,
2448901.500000000, A.D. 1992-Oct-06 00:00:00.0000,  1.347343902447759E+09, -5.469221295753085E+09, -1.092958239476162E+09,
2448902.500000000, A.D. 1992-Oct-07 00:00:00.0000,  1.347734793215173E+09, -5.470115660301924E+09, -1.093978136302634E+09,
2448903.500000000, A.D. 1992-Oct-08 00:00:00.0000,  1.348125676927344E+09, -5.471009996130282E+09, -1.094998027351257E+09,
2448904.500000000, A.D. 1992-Oct-09 00:00:00.0000,  1.348516553586427E+09, -5.471904303250584E+09, -1.096017912620122E+09,
2448905.500000000, A.D. 1992-Oct-10 00:00:00.0000,  1.348907423194578E+09, -5.472798581675241E+09, -1.097037792107327E+09,
2448906.500000000, A.D. 1992-Oct-11 00:00:00.0000,  1.349298285753953E+09, -5.473692831416660E+09, -1.098057665810972E+09,
2448907.500000000, A.D. 1992-Oct-12 00:00:00.0000,  1.349689141266707E+09, -5.474587052487249E+09, -1.099077533729160E+09,
2448908.500000000, A.D. 1992-Oct-13 00:00:00.0000,  1.350079989734995E+09, -5.475481244899405E+09, -1.100097395859999E+09,
2448909.500000000, A.D. 1992-Oct-14 00:00:00.0000,  1.350470831160970E+09, -5.476375408665515E+09, -1.101117252201601E+09,
2448910.500000000, A.D. 1992-Oct-15 00:00:00.0000,  1.350861665546783E+09, -5.477269543797951E+09, -1.102137102752083E+09,
2448911.500000000, A.D. 1992-Oct-16 00:00:00.0000,  1.351252492894587E+09, -5.478163650309093E+09, -1.103156947509562E+09,
2448912.500000000, A.D. 1992-Oct-17 00:00:00.0000,  1.351643313206533E+09, -5.479057728211310E+09, -1.104176786472161E+09,
2448913.500000000, A.D. 1992-Oct-18 00:00:00.0000,  1.352034126484775E+09, -5.479951777516970E+09, -1.105196619638009E+09,
2448914.500000000, A.D. 1992-Oct-19 00:00:00.0000,  1.352424932731462E+09, -5.480845798238421E+09, -1.106216447005237E+09,
2448915.500000000, A.D. 1992-Oct-20 00:00:00.0000,  1.352815731948741E+09, -5.481739790388014E+09, -1.107236268571978E+09,
2448916.500000000, A.D. 1992-Oct-21 00:00:00.0000,  1.353206524138762E+09, -5.482633753978085E+09, -1.108256084336370E+09,
2448917.500000000, A.D. 1992-Oct-22 00:00:00.0000,  1.353597310438939E+09, -5.483527688577026E+09, -1.109275895158487E+09,
2448918.500000000, A.D. 1992-Oct-23 00:00:00.0000,  1.353988090871361E+09, -5.484421594178764E+09, -1.110295701102492E+09,
2448919.500000000, A.D. 1992-Oct-24 00:00:00.0000,  1.354378864252099E+09, -5.485315471255827E+09, -1.111315501283414E+09,
2448920.500000000, A.D. 1992-Oct-25 00:00:00.0000,  1.354769630583303E+09, -5.486209319820520E+09, -1.112335295699411E+09,
2448921.500000000, A.D. 1992-Oct-26 00:00:00.0000,  1.355160389867119E+09, -5.487103139885160E+09, -1.113355084348638E+09,
2448922.500000000, A.D. 1992-Oct-27 00:00:00.0000,  1.355551142105696E+09, -5.487996931462047E+09, -1.114374867229262E+09,
2448923.500000000, A.D. 1992-Oct-28 00:00:00.0000,  1.355941887301185E+09, -5.488890694563485E+09, -1.115394644339447E+09,
2448924.500000000, A.D. 1992-Oct-29 00:00:00.0000,  1.356332625455731E+09, -5.489784429201744E+09, -1.116414415677374E+09,
2448925.500000000, A.D. 1992-Oct-30 00:00:00.0000,  1.356723356571486E+09, -5.490678135389158E+09, -1.117434181241198E+09,
2448926.500000000, A.D. 1992-Oct-31 00:00:00.0000,  1.357114080650595E+09, -5.491571813137984E+09, -1.118453941029107E+09,
2448927.500000000, A.D. 1992-Nov-01 00:00:00.0000,  1.357504797695200E+09, -5.492465462460488E+09, -1.119473695039283E+09,
2448928.500000000, A.D. 1992-Nov-02 00:00:00.0000,  1.357895507707446E+09, -5.493359083368937E+09, -1.120493443269913E+09,
2448929.500000000, A.D. 1992-Nov-03 00:00:00.0000,  1.358286210689478E+09, -5.494252675875587E+09, -1.121513185719187E+09,
2448930.500000000, A.D. 1992-Nov-04 00:00:00.0000,  1.358676906643440E+09, -5.495146239992697E+09, -1.122532922385297E+09,
2448931.500000000, A.D. 1992-Nov-05 00:00:00.0000,  1.359067595571478E+09, -5.496039775732514E+09, -1.123552653266441E+09,
2448932.500000000, A.D. 1992-Nov-06 00:00:00.0000,  1.359458277475735E+09, -5.496933283107284E+09, -1.124572378360821E+09,
2448933.500000000, A.D. 1992-Nov-07 00:00:00.0000,  1.359848952358357E+09, -5.497826762129236E+09, -1.125592097666641E+09,
2448934.500000000, A.D. 1992-Nov-08 00:00:00.0000,  1.360239620221484E+09, -5.498720212810600E+09, -1.126611811182112E+09,
2448935.500000000, A.D. 1992-Nov-09 00:00:00.0000,  1.360630281067265E+09, -5.499613635163616E+09, -1.127631518905448E+09,
2448936.500000000, A.D. 1992-Nov-10 00:00:00.0000,  1.361020934897824E+09, -5.500507029200448E+09, -1.128651220834858E+09,
2448937.500000000, A.D. 1992-Nov-11 00:00:00.0000,  1.361411581715309E+09, -5.501400394933331E+09, -1.129670916968568E+09,
2448938.500000000, A.D. 1992-Nov-12 00:00:00.0000,  1.361802221521864E+09, -5.502293732374475E+09, -1.130690607304800E+09,
2448939.500000000, A.D. 1992-Nov-13 00:00:00.0000,  1.362192854319629E+09, -5.503187041536076E+09, -1.131710291841783E+09,
2448940.500000000, A.D. 1992-Nov-14 00:00:00.0000,  1.362583480110746E+09, -5.504080322430325E+09, -1.132729970577748E+09,
2448941.500000000, A.D. 1992-Nov-15 00:00:00.0000,  1.362974098897353E+09, -5.504973575069407E+09, -1.133749643510932E+09,
2448942.500000000, A.D. 1992-Nov-16 00:00:00.0000,  1.363364710681586E+09, -5.505866799465493E+09, -1.134769310639572E+09,
2448943.500000000, A.D. 1992-Nov-17 00:00:00.0000,  1.363755315465583E+09, -5.506759995630753E+09, -1.135788971961911E+09,
2448944.500000000, A.D. 1992-Nov-18 00:00:00.0000,  1.364145913251482E+09, -5.507653163577353E+09, -1.136808627476197E+09,
2448945.500000000, A.D. 1992-Nov-19 00:00:00.0000,  1.364536504041439E+09, -5.508546303317457E+09, -1.137828277180676E+09,
2448946.500000000, A.D. 1992-Nov-20 00:00:00.0000,  1.364927087837558E+09, -5.509439414863222E+09, -1.138847921073611E+09,
2448947.500000000, A.D. 1992-Nov-21 00:00:00.0000,  1.365317664641987E+09, -5.510332498226776E+09, -1.139867559153253E+09,
2448948.500000000, A.D. 1992-Nov-22 00:00:00.0000,  1.365708234456862E+09, -5.511225553420259E+09, -1.140887191417865E+09,
2448949.500000000, A.D. 1992-Nov-23 00:00:00.0000,  1.366098797284321E+09, -5.512118580455813E+09, -1.141906817865711E+09,
2448950.500000000, A.D. 1992-Nov-24 00:00:00.0000,  1.366489353126501E+09, -5.513011579345566E+09, -1.142926438495063E+09,
2448951.500000000, A.D. 1992-Nov-25 00:00:00.0000,  1.366879901985536E+09, -5.513904550101638E+09, -1.143946053304192E+09,
2448952.500000000, A.D. 1992-Nov-26 00:00:00.0000,  1.367270443863556E+09, -5.514797492736139E+09, -1.144965662291373E+09,
2448953.500000000, A.D. 1992-Nov-27 00:00:00.0000,  1.367660978762694E+09, -5.515690407261173E+09, -1.145985265454888E+09,
2448954.500000000, A.D. 1992-Nov-28 00:00:00.0000,  1.368051506685082E+09, -5.516583293688844E+09, -1.147004862793020E+09,
2448955.500000000, A.D. 1992-Nov-29 00:00:00.0000,  1.368442027632855E+09, -5.517476152031244E+09, -1.148024454304059E+09,
2448956.500000000, A.D. 1992-Nov-30 00:00:00.0000,  1.368832541608145E+09, -5.518368982300469E+09, -1.149044039986291E+09,
2448957.500000000, A.D. 1992-Dec-01 00:00:00.0000,  1.369223048613084E+09, -5.519261784508598E+09, -1.150063619838014E+09,
2448958.500000000, A.D. 1992-Dec-02 00:00:00.0000,  1.369613548649803E+09, -5.520154558667708E+09, -1.151083193857527E+09,
2448959.500000000, A.D. 1992-Dec-03 00:00:00.0000,  1.370004041720435E+09, -5.521047304789852E+09, -1.152102762043134E+09,
2448960.500000000, A.D. 1992-Dec-04 00:00:00.0000,  1.370394527827096E+09, -5.521940022887117E+09, -1.153122324393134E+09,
2448961.500000000, A.D. 1992-Dec-05 00:00:00.0000,  1.370785006971921E+09, -5.522832712971546E+09, -1.154141880905843E+09,
2448962.500000000, A.D. 1992-Dec-06 00:00:00.0000,  1.371175479157039E+09, -5.523725375055191E+09, -1.155161431579570E+09,
2448963.500000000, A.D. 1992-Dec-07 00:00:00.0000,  1.371565944384580E+09, -5.524618009150096E+09, -1.156180976412634E+09,
2448964.500000000, A.D. 1992-Dec-08 00:00:00.0000,  1.371956402656673E+09, -5.525510615268301E+09, -1.157200515403354E+09,
2448965.500000000, A.D. 1992-Dec-09 00:00:00.0000,  1.372346853975445E+09, -5.526403193421839E+09, -1.158220048550056E+09,
2448966.500000000, A.D. 1992-Dec-10 00:00:00.0000,  1.372737298343023E+09, -5.527295743622734E+09, -1.159239575851067E+09,
2448967.500000000, A.D. 1992-Dec-11 00:00:00.0000,  1.373127735761530E+09, -5.528188265882999E+09, -1.160259097304718E+09,
2448968.500000000, A.D. 1992-Dec-12 00:00:00.0000,  1.373518166233091E+09, -5.529080760214651E+09, -1.161278612909344E+09,
2448969.500000000, A.D. 1992-Dec-13 00:00:00.0000,  1.373908589759830E+09, -5.529973226629689E+09, -1.162298122663283E+09,
2448970.500000000, A.D. 1992-Dec-14 00:00:00.0000,  1.374299006343869E+09, -5.530865665140114E+09, -1.163317626564878E+09,
2448971.500000000, A.D. 1992-Dec-15 00:00:00.0000,  1.374689415987339E+09, -5.531758075757926E+09, -1.164337124612474E+09,
2448972.500000000, A.D. 1992-Dec-16 00:00:00.0000,  1.375079818692362E+09, -5.532650458495114E+09, -1.165356616804421E+09,
2448973.500000000, A.D. 1992-Dec-17 00:00:00.0000,  1.375470214461062E+09, -5.533542813363655E+09, -1.166376103139071E+09,
2448974.500000000, A.D. 1992-Dec-18 00:00:00.0000,  1.375860603295560E+09, -5.534435140375522E+09, -1.167395583614781E+09,
2448975.500000000, A.D. 1992-Dec-19 00:00:00.0000,  1.376250985197975E+09, -5.535327439542679E+09, -1.168415058229912E+09,
2448976.500000000, A.D. 1992-Dec-20 00:00:00.0000,  1.376641360170428E+09, -5.536219710877091E+09, -1.169434526982828E+09,
2448977.500000000, A.D. 1992-Dec-21 00:00:00.0000,  1.377031728215040E+09, -5.537111954390718E+09, -1.170453989871893E+09,
2448978.500000000, A.D. 1992-Dec-22 00:00:00.0000,  1.377422089333934E+09, -5.538004170095506E+09, -1.171473446895480E+09,
2448979.500000000, A.D. 1992-Dec-23 00:00:00.0000,  1.377812443529223E+09, -5.538896358003391E+09, -1.172492898051965E+09,
2448980.500000000, A.D. 1992-Dec-24 00:00:00.0000,  1.378202790803028E+09, -5.539788518126314E+09, -1.173512343339715E+09,
2448981.500000000, A.D. 1992-Dec-25 00:00:00.0000,  1.378593131157470E+09, -5.540680650476211E+09, -1.174531782757129E+09,
2448982.500000000, A.D. 1992-Dec-26 00:00:00.0000,  1.378983464594670E+09, -5.541572755065004E+09, -1.175551216302583E+09,
2448983.500000000, A.D. 1992-Dec-27 00:00:00.0000,  1.379373791116742E+09, -5.542464831904610E+09, -1.176570643974468E+09,
2448984.500000000, A.D. 1992-Dec-28 00:00:00.0000,  1.379764110725802E+09, -5.543356881006935E+09, -1.177590065771174E+09,
2448985.500000000, A.D. 1992-Dec-29 00:00:00.0000,  1.380154423423965E+09, -5.544248902383887E+09, -1.178609481691096E+09,
2448986.500000000, A.D. 1992-Dec-30 00:00:00.0000,  1.380544729213345E+09, -5.545140896047363E+09, -1.179628891732633E+09,
2448987.500000000, A.D. 1992-Dec-31 00:00:00.0000,  1.380935028096061E+09, -5.546032862009255E+09, -1.180648295894190E+09,
2448988.500000000, A.D. 1993-Jan-01 00:00:00.0000,  1.381325320074228E+09, -5.546924800281457E+09, -1.181667694174172E+09,
2448989.500000000, A.D. 1993-Jan-02 00:00:00.0000,  1.381715605149961E+09, -5.547816710875845E+09, -1.182687086570988E+09,
2448990.500000000, A.D. 1993-Jan-03 00:00:00.0000,  1.382105883325373E+09, -5.548708593804293E+09, -1.183706473083051E+09,
2448991.500000000, A.D. 1993-Jan-04 00:00:00.0000,  1.382496154602574E+09, -5.549600449078665E+09, -1.184725853708778E+09,
2448992.500000000, A.D. 1993-Jan-05 00:00:00.0000,  1.382886418983694E+09, -5.550492276710811E+09, -1.185745228446585E+09,
2448993.500000000, A.D. 1993-Jan-06 00:00:00.0000,  1.383276676470806E+09, -5.551384076712607E+09, -1.186764597294904E+09,
2448994.500000000, A.D. 1993-Jan-07 00:00:00.0000,  1.383666927066041E+09, -5.552275849095891E+09, -1.187783960252156E+09,
2448995.500000000, A.D. 1993-Jan-08 00:00:00.0000,  1.384057170771511E+09, -5.553167593872505E+09, -1.188803317316776E+09,
2448996.500000000, A.D. 1993-Jan-09 00:00:00.0000,  1.384447407589328E+09, -5.554059311054289E+09, -1.189822668487193E+09,
2448997.500000000, A.D. 1993-Jan-10 00:00:00.0000,  1.384837637521602E+09, -5.554951000653072E+09, -1.190842013761848E+09,
2448998.500000000, A.D. 1993-Jan-11 00:00:00.0000,  1.385227860570442E+09, -5.555842662680676E+09, -1.191861353139181E+09,
2448999.500000000, A.D. 1993-Jan-12 00:00:00.0000,  1.385618076737954E+09, -5.556734297148916E+09, -1.192880686617637E+09,
2449000.500000000, A.D. 1993-Jan-13 00:00:00.0000,  1.386008286026242E+09, -5.557625904069603E+09, -1.193900014195662E+09,
2449001.500000000, A.D. 1993-Jan-14 00:00:00.0000,  1.386398488437415E+09, -5.558517483454536E+09, -1.194919335871709E+09,
2449002.500000000, A.D. 1993-Jan-15 00:00:00.0000,  1.386788683973579E+09, -5.559409035315520E+09, -1.195938651644231E+09,
2449003.500000000, A.D. 1993-Jan-16 00:00:00.0000,  1.387178872636844E+09, -5.560300559664347E+09, -1.196957961511688E+09,
2449004.500000000, A.D. 1993-Jan-17 00:00:00.0000,  1.387569054429315E+09, -5.561192056512806E+09, -1.197977265472539E+09,
2449005.500000000, A.D. 1993-Jan-18 00:00:00.0000,  1.387959229353097E+09, -5.562083525872670E+09, -1.198996563525253E+09,
2449006.500000000, A.D. 1993-Jan-19 00:00:00.0000,  1.388349397410290E+09, -5.562974967755711E+09, -1.200015855668296E+09,
2449007.500000000, A.D. 1993-Jan-20 00:00:00.0000,  1.388739558602997E+09, -5.563866382173697E+09, -1.201035141900138E+09,
2449008.500000000, A.D. 1993-Jan-21 00:00:00.0000,  1.389129712933324E+09, -5.564757769138388E+09, -1.202054422219257E+09,
2449009.500000000, A.D. 1993-Jan-22 00:00:00.0000,  1.389519860403374E+09, -5.565649128661543E+09, -1.203073696624132E+09,
2449010.500000000, A.D. 1993-Jan-23 00:00:00.0000,  1.389910001015248E+09, -5.566540460754909E+09, -1.204092965113242E+09,
2449011.500000000, A.D. 1993-Jan-24 00:00:00.0000,  1.390300134771045E+09, -5.567431765430224E+09, -1.205112227685074E+09,
2449012.500000000, A.D. 1993-Jan-25 00:00:00.0000,  1.390690261672959E+09, -5.568323042699415E+09, -1.206131484338122E+09,
2449013.500000000, A.D. 1993-Jan-26 00:00:00.0000,  1.391080381722870E+09, -5.569214292573813E+09, -1.207150735070866E+09,
2449014.500000000, A.D. 1993-Jan-27 00:00:00.0000,  1.391470494923028E+09, -5.570105515065352E+09, -1.208169979881810E+09,
2449015.500000000, A.D. 1993-Jan-28 00:00:00.0000,  1.391860601275527E+09, -5.570996710185747E+09, -1.209189218769452E+09,
2449016.500000000, A.D. 1993-Jan-29 00:00:00.0000,  1.392250700782453E+09, -5.571887877946707E+09, -1.210208451732294E+09,
2449017.500000000, A.D. 1993-Jan-30 00:00:00.0000,  1.392640793445894E+09, -5.572779018359936E+09, -1.211227678768839E+09,
2449018.500000000, A.D. 1993-Jan-31 00:00:00.0000,  1.393030879267946E+09, -5.573670131437131E+09, -1.212246899877599E+09,
2449019.500000000, A.D. 1993-Feb-01 00:00:00.0000,  1.393420958250706E+09, -5.574561217189988E+09, -1.213266115057085E+09,
2449020.500000000, A.D. 1993-Feb-02 00:00:00.0000,  1.393811030396275E+09, -5.575452275630194E+09, -1.214285324305813E+09,
2449021.500000000, A.D. 1993-Feb-03 00:00:00.0000,  1.394201095706749E+09, -5.576343306769426E+09, -1.215304527622304E+09,
2449022.500000000, A.D. 1993-Feb-04 00:00:00.0000,  1.394591154184225E+09, -5.577234310619359E+09, -1.216323725005078E+09,
2449023.500000000, A.D. 1993-Feb-05 00:00:00.0000,  1.394981205830795E+09, -5.578125287191656E+09, -1.217342916452662E+09,
2449024.500000000, A.D. 1993-Feb-06 00:00:00.0000,  1.395371250648547E+09, -5.579016236497977E+09, -1.218362101963583E+09,
2449025.500000000, A.D. 1993-Feb-07 00:00:00.0000,  1.395761288639575E+09, -5.579907158549979E+09, -1.219381281536373E+09,
2449026.500000000, A.D. 1993-Feb-08 00:00:00.0000,  1.396151319805970E+09, -5.580798053359305E+09, -1.220400455169570E+09,
2449027.500000000, A.D. 1993-Feb-09 00:00:00.0000,  1.396541344149827E+09, -5.581688920937605E+09, -1.221419622861712E+09,
2449028.500000000, A.D. 1993-Feb-10 00:00:00.0000,  1.396931361673238E+09, -5.582579761296511E+09, -1.222438784611342E+09,
2449029.500000000, A.D. 1993-Feb-11 00:00:00.0000,  1.397321372378293E+09, -5.583470574447657E+09, -1.223457940417004E+09,
2449030.500000000, A.D. 1993-Feb-12 00:00:00.0000,  1.397711376267095E+09, -5.584361360402663E+09, -1.224477090277246E+09,
2449031.500000000, A.D. 1993-Feb-13 00:00:00.0000,  1.398101373341704E+09, -5.585252119173146E+09, -1.225496234190624E+09,
2449032.500000000, A.D. 1993-Feb-14 00:00:00.0000,  1.398491363604220E+09, -5.586142850770718E+09, -1.226515372155691E+09,
2449033.500000000, A.D. 1993-Feb-15 00:00:00.0000,  1.398881347056730E+09, -5.587033555206979E+09, -1.227534504171005E+09,
2449034.500000000, A.D. 1993-Feb-16 00:00:00.0000,  1.399271323701322E+09, -5.587924232493530E+09, -1.228553630235127E+09,
2449035.500000000, A.D. 1993-Feb-17 00:00:00.0000,  1.399661293540087E+09, -5.588814882641964E+09, -1.229572750346626E+09,
2449036.500000000, A.D. 1993-Feb-18 00:00:00.0000,  1.400051256575110E+09, -5.589705505663872E+09, -1.230591864504068E+09,
2449037.500000000, A.D. 1993-Feb-19 00:00:00.0000,  1.400441212808477E+09, -5.590596101570828E+09, -1.231610972706024E+09,
2449038.500000000, A.D. 1993-Feb-20 00:00:00.0000,  1.400831162242266E+09, -5.591486670374411E+09, -1.232630074951071E+09,
2449039.500000000, A.D. 1993-Feb-21 00:00:00.0000,  1.401221104878562E+09, -5.592377212086181E+09, -1.233649171237784E+09,
2449040.500000000, A.D. 1993-Feb-22 00:00:00.0000,  1.401611040719451E+09, -5.593267726717703E+09, -1.234668261564749E+09,
2449041.500000000, A.D. 1993-Feb-23 00:00:00.0000,  1.402000969767018E+09, -5.594158214280533E+09, -1.235687345930548E+09,
2449042.500000000, A.D. 1993-Feb-24 00:00:00.0000,  1.402390892023343E+09, -5.595048674786221E+09, -1.236706424333768E+09,
2449043.500000000, A.D. 1993-Feb-25 00:00:00.0000,  1.402780807490504E+09, -5.595939108246305E+09, -1.237725496773002E+09,
2449044.500000000, A.D. 1993-Feb-26 00:00:00.0000,  1.403170716170582E+09, -5.596829514672324E+09, -1.238744563246844E+09,
2449045.500000000, A.D. 1993-Feb-27 00:00:00.0000,  1.403560618065673E+09, -5.597719894075817E+09, -1.239763623753887E+09,
2449046.500000000, A.D. 1993-Feb-28 00:00:00.0000,  1.403950513177834E+09, -5.598610246468296E+09, -1.240782678292743E+09,
2449047.500000000, A.D. 1993-Mar-01 00:00:00.0000,  1.404340401509154E+09, -5.599500571861288E+09, -1.241801726862007E+09,
2449048.500000000, A.D. 1993-Mar-02 00:00:00.0000,  1.404730283061709E+09, -5.600390870266297E+09, -1.242820769460291E+09,
2449049.500000000, A.D. 1993-Mar-03 00:00:00.0000,  1.405120157837575E+09, -5.601281141694832E+09, -1.243839806086202E+09,
2449050.500000000, A.D. 1993-Mar-04 00:00:00.0000,  1.405510025838830E+09, -5.602171386158391E+09, -1.244858836738355E+09,
2449051.500000000, A.D. 1993-Mar-05 00:00:00.0000,  1.405899887067550E+09, -5.603061603668471E+09, -1.245877861415366E+09,
2449052.500000000, A.D. 1993-Mar-06 00:00:00.0000,  1.406289741525816E+09, -5.603951794236563E+09, -1.246896880115856E+09,
