

*******************************************************************************
Ephemeris / WWW_USER Thu Feb 10 06:53:56 2022 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Voyager 2 (spacecraft) (-32)    {source: Voyager_2}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1977-Aug-21 00:00:00.0000 TDB
Stop  time      : A.D. 1997-Aug-22 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)                                                  
Output units    : KM-S
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : Ecliptic of B1950.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2443553.500000000, A.D. 1978-Feb-14 00:00:00.0000,  5.430440392614423E+06,  3.439619191515010E+08,  2.461570458152230E+07,
2443554.500000000, A.D. 1978-Feb-15 00:00:00.0000,  3.986953272808348E+06,  3.453085605869663E+08,  2.464478182349516E+07,
2443555.500000000, A.D. 1978-Feb-16 00:00:00.0000,  2.543383205609239E+06,  3.466469931839044E+08,  2.467327324020542E+07,
2443556.500000000, A.D. 1978-Feb-17 00:00:00.0000,  1.099765030702819E+06,  3.479772790181609E+08,  2.470118482050979E+07,
2443557.500000000, A.D. 1978-Feb-18 00:00:00.0000, -3.438671942243264E+05,  3.492994795089438E+08,  2.472852247087641E+07,
2443558.500000000, A.D. 1978-Feb-19 00:00:00.0000, -1.787480174880638E+06,  3.506136554259584E+08,  2.475529201674241E+07,
2443559.500000000, A.D. 1978-Feb-20 00:00:00.0000, -3.231041362252155E+06,  3.519198668965245E+08,  2.478149920384847E+07,
2443560.500000000, A.D. 1978-Feb-21 00:00:00.0000, -4.674518934957995E+06,  3.532181734126665E+08,  2.480714969955011E+07,
2443561.500000000, A.D. 1978-Feb-22 00:00:00.0000, -6.117881782064965E+06,  3.545086338381762E+08,  2.483224909410630E+07,
2443562.500000000, A.D. 1978-Feb-23 00:00:00.0000, -7.561099486347822E+06,  3.557913064156489E+08,  2.485680290194452E+07,
2443563.500000000, A.D. 1978-Feb-24 00:00:00.0000, -9.004142307982139E+06,  3.570662487734845E+08,  2.488081656290436E+07,
2443564.500000000, A.D. 1978-Feb-25 00:00:00.0000, -1.044698116865778E+07,  3.583335179328559E+08,  2.490429544345805E+07,
2443565.500000000, A.D. 1978-Feb-26 00:00:00.0000, -1.188958763610251E+07,  3.595931703146369E+08,  2.492724483791015E+07,
2443566.500000000, A.D. 1978-Feb-27 00:00:00.0000, -1.333193390900627E+07,  3.608452617462840E+08,  2.494966996957561E+07,
2443567.500000000, A.D. 1978-Feb-28 00:00:00.0000, -1.477399280233587E+07,  3.620898474686662E+08,  2.497157599193861E+07,
2443568.500000000, A.D. 1978-Mar-01 00:00:00.0000, -1.621573773302533E+07,  3.633269821428501E+08,  2.499296798978938E+07,
2443569.500000000, A.D. 1978-Mar-02 00:00:00.0000, -1.765714270602017E+07,  3.645567198568514E+08,  2.501385098033899E+07,
2443570.500000000, A.D. 1978-Mar-03 00:00:00.0000, -1.909818230069330E+07,  3.657791141323309E+08,  2.503422991431718E+07,
2443571.500000000, A.D. 1978-Mar-04 00:00:00.0000, -2.053883165760798E+07,  3.669942179312485E+08,  2.505410967705092E+07,
2443572.500000000, A.D. 1978-Mar-05 00:00:00.0000, -2.197906646560264E+07,  3.682020836624034E+08,  2.507349508952035E+07,
2443573.500000000, A.D. 1978-Mar-06 00:00:00.0000, -2.341886294924282E+07,  3.694027631879539E+08,  2.509239090939242E+07,
2443574.500000000, A.D. 1978-Mar-07 00:00:00.0000, -2.485819785641040E+07,  3.705963078299885E+08,  2.511080183206111E+07,
2443575.500000000, A.D. 1978-Mar-08 00:00:00.0000, -2.629704844658877E+07,  3.717827683768183E+08,  2.512873249162079E+07,
2443576.500000000, A.D. 1978-Mar-09 00:00:00.0000, -2.773539247904996E+07,  3.729621950894128E+08,  2.514618746186985E+07,
2443577.500000000, A.D. 1978-Mar-10 00:00:00.0000, -2.917320820153968E+07,  3.741346377076682E+08,  2.516317125727220E+07,
2443578.500000000, A.D. 1978-Mar-11 00:00:00.0000, -3.061047433920285E+07,  3.753001454566396E+08,  2.517968833390623E+07,
2443579.500000000, A.D. 1978-Mar-12 00:00:00.0000, -3.204717008378529E+07,  3.764587670527174E+08,  2.519574309039699E+07,
2443580.500000000, A.D. 1978-Mar-13 00:00:00.0000, -3.348327508310546E+07,  3.776105507097426E+08,  2.521133986883113E+07,
2443581.500000000, A.D. 1978-Mar-14 00:00:00.0000, -3.491876943078913E+07,  3.787555441450590E+08,  2.522648295565599E+07,
2443582.500000000, A.D. 1978-Mar-15 00:00:00.0000, -3.635363365625886E+07,  3.798937945855021E+08,  2.524117658256200E+07,
2443583.500000000, A.D. 1978-Mar-16 00:00:00.0000, -3.778784871497137E+07,  3.810253487733217E+08,  2.525542492735001E+07,
2443584.500000000, A.D. 1978-Mar-17 00:00:00.0000, -3.922139597889572E+07,  3.821502529720416E+08,  2.526923211478245E+07,
2443585.500000000, A.D. 1978-Mar-18 00:00:00.0000, -4.065425722722650E+07,  3.832685529722548E+08,  2.528260221741971E+07,
2443586.500000000, A.D. 1978-Mar-19 00:00:00.0000, -4.208641463732635E+07,  3.843802940973579E+08,  2.529553925644135E+07,
2443587.500000000, A.D. 1978-Mar-20 00:00:00.0000, -4.351785077588806E+07,  3.854855212092207E+08,  2.530804720245221E+07,
2443588.500000000, A.D. 1978-Mar-21 00:00:00.0000, -4.494854859031820E+07,  3.865842787137963E+08,  2.532012997627515E+07,
2443589.500000000, A.D. 1978-Mar-22 00:00:00.0000, -4.637849140031961E+07,  3.876766105666621E+08,  2.533179144972721E+07,
2443590.500000000, A.D. 1978-Mar-23 00:00:00.0000, -4.780766288969019E+07,  3.887625602785004E+08,  2.534303544638428E+07,
2443591.500000000, A.D. 1978-Mar-24 00:00:00.0000, -4.923604709831607E+07,  3.898421709205129E+08,  2.535386574233139E+07,
2443592.500000000, A.D. 1978-Mar-25 00:00:00.0000, -5.066362841436101E+07,  3.909154851297703E+08,  2.536428606689945E+07,
2443593.500000000, A.D. 1978-Mar-26 00:00:00.0000, -5.209039156664507E+07,  3.919825451144971E+08,  2.537430010338920E+07,
2443594.500000000, A.D. 1978-Mar-27 00:00:00.0000, -5.351632161720628E+07,  3.930433926592960E+08,  2.538391148978251E+07,
2443595.500000000, A.D. 1978-Mar-28 00:00:00.0000, -5.494140395406312E+07,  3.940980691302919E+08,  2.539312381943846E+07,
2443596.500000000, A.D. 1978-Mar-29 00:00:00.0000, -5.636562428402433E+07,  3.951466154803131E+08,  2.540194064178470E+07,
2443597.500000000, A.D. 1978-Mar-30 00:00:00.0000, -5.778896862592503E+07,  3.961890722538128E+08,  2.541036546298143E+07,
2443598.500000000, A.D. 1978-Mar-31 00:00:00.0000, -5.921142330377382E+07,  3.972254795919282E+08,  2.541840174658966E+07,
2443599.500000000, A.D. 1978-Apr-01 00:00:00.0000, -6.063297494020292E+07,  3.982558772373633E+08,  2.542605291422155E+07,
2443600.500000000, A.D. 1978-Apr-02 00:00:00.0000, -6.205361045004019E+07,  3.992803045392385E+08,  2.543332234617898E+07,
2443601.500000000, A.D. 1978-Apr-03 00:00:00.0000, -6.347331703399204E+07,  4.002988004578981E+08,  2.544021338207707E+07,
2443602.500000000, A.D. 1978-Apr-04 00:00:00.0000, -6.489208217252637E+07,  4.013114035696438E+08,  2.544672932146195E+07,
2443603.500000000, A.D. 1978-Apr-05 00:00:00.0000, -6.630989361989466E+07,  4.023181520714098E+08,  2.545287342441633E+07,
2443604.500000000, A.D. 1978-Apr-06 00:00:00.0000, -6.772673939828101E+07,  4.033190837853622E+08,  2.545864891215530E+07,
2443605.500000000, A.D. 1978-Apr-07 00:00:00.0000, -6.914260779209146E+07,  4.043142361634603E+08,  2.546405896760902E+07,
2443606.500000000, A.D. 1978-Apr-08 00:00:00.0000, -7.055748734235726E+07,  4.053036462919321E+08,  2.546910673600388E+07,
2443607.500000000, A.D. 1978-Apr-09 00:00:00.0000, -7.197136684136391E+07,  4.062873508958482E+08,  2.547379532539824E+07,
2443608.500000000, A.D. 1978-Apr-10 00:00:00.0000, -7.338423532721962E+07,  4.072653863432980E+08,  2.547812780727887E+07,
2443609.500000000, A.D. 1978-Apr-11 00:00:00.0000, -7.479608207873711E+07,  4.082377886498524E+08,  2.548210721707702E+07,
2443610.500000000, A.D. 1978-Apr-12 00:00:00.0000, -7.620689661033882E+07,  4.092045934827983E+08,  2.548573655471072E+07,
2443611.500000000, A.D. 1978-Apr-13 00:00:00.0000, -7.761666866709885E+07,  4.101658361653557E+08,  2.548901878510979E+07,
2443612.500000000, A.D. 1978-Apr-14 00:00:00.0000, -7.902538821989900E+07,  4.111215516808411E+08,  2.549195683873263E+07,
2443613.500000000, A.D. 1978-Apr-15 00:00:00.0000, -8.043304546069622E+07,  4.120717746767761E+08,  2.549455361207309E+07,
2443614.500000000, A.D. 1978-Apr-16 00:00:00.0000, -8.183963079789901E+07,  4.130165394689423E+08,  2.549681196815959E+07,
2443615.500000000, A.D. 1978-Apr-17 00:00:00.0000, -8.324513485184990E+07,  4.139558800453793E+08,  2.549873473704448E+07,
2443616.500000000, A.D. 1978-Apr-18 00:00:00.0000, -8.464954845041108E+07,  4.148898300703310E+08,  2.550032471628669E+07,
2443617.500000000, A.D. 1978-Apr-19 00:00:00.0000, -8.605286262465067E+07,  4.158184228881401E+08,  2.550158467142409E+07,
2443618.500000000, A.D. 1978-Apr-20 00:00:00.0000, -8.745506860462674E+07,  4.167416915270910E+08,  2.550251733643949E+07,
2443619.500000000, A.D. 1978-Apr-21 00:00:00.0000, -8.885615781526661E+07,  4.176596687032039E+08,  2.550312541421738E+07,
2443620.500000000, A.D. 1978-Apr-22 00:00:00.0000, -9.025612187233908E+07,  4.185723868239809E+08,  2.550341157699302E+07,
2443621.500000000, A.D. 1978-Apr-23 00:00:00.0000, -9.165495257851787E+07,  4.194798779921011E+08,  2.550337846679455E+07,
2443622.500000000, A.D. 1978-Apr-24 00:00:00.0000, -9.305264191953313E+07,  4.203821740090662E+08,  2.550302869587624E+07,
2443623.500000000, A.D. 1978-Apr-25 00:00:00.0000, -9.444918206039503E+07,  4.212793063788224E+08,  2.550236484715012E+07,
2443624.500000000, A.D. 1978-Apr-26 00:00:00.0000, -9.584456534177840E+07,  4.221713063112071E+08,  2.550138947458667E+07,
2443625.500000000, A.D. 1978-Apr-27 00:00:00.0000, -9.723878427633397E+07,  4.230582047255965E+08,  2.550010510365728E+07,
2443626.500000000, A.D. 1978-Apr-28 00:00:00.0000, -9.863183154523656E+07,  4.239400322542601E+08,  2.549851423171836E+07,
2443627.500000000, A.D. 1978-Apr-29 00:00:00.0000, -1.000236999947318E+08,  4.248168192457957E+08,  2.549661932841557E+07,
2443628.500000000, A.D. 1978-Apr-30 00:00:00.0000, -1.014143826327744E+08,  4.256885957684969E+08,  2.549442283607501E+07,
2443629.500000000, A.D. 1978-May-01 00:00:00.0000, -1.028038726257417E+08,  4.265553916136742E+08,  2.549192717008877E+07,
2443630.500000000, A.D. 1978-May-02 00:00:00.0000, -1.041921632952196E+08,  4.274172362989287E+08,  2.548913471929282E+07,
2443631.500000000, A.D. 1978-May-03 00:00:00.0000, -1.055792481148616E+08,  4.282741590713738E+08,  2.548604784634084E+07,
2443632.500000000, A.D. 1978-May-04 00:00:00.0000, -1.069651207073151E+08,  4.291261889108166E+08,  2.548266888807029E+07,
2443633.500000000, A.D. 1978-May-05 00:00:00.0000, -1.083497748412106E+08,  4.299733545329183E+08,  2.547900015586111E+07,
2443634.500000000, A.D. 1978-May-06 00:00:00.0000, -1.097332044282229E+08,  4.308156843922942E+08,  2.547504393599015E+07,
2443635.500000000, A.D. 1978-May-07 00:00:00.0000, -1.111154035201952E+08,  4.316532066855767E+08,  2.547080248997980E+07,
2443636.500000000, A.D. 1978-May-08 00:00:00.0000, -1.124963663063242E+08,  4.324859493544199E+08,  2.546627805494019E+07,
2443637.500000000, A.D. 1978-May-09 00:00:00.0000, -1.138760871104066E+08,  4.333139400884851E+08,  2.546147284390610E+07,
2443638.500000000, A.D. 1978-May-10 00:00:00.0000, -1.152545603881455E+08,  4.341372063283892E+08,  2.545638904616746E+07,
2443639.500000000, A.D. 1978-May-11 00:00:00.0000, -1.166317807245158E+08,  4.349557752686052E+08,  2.545102882759550E+07,
2443640.500000000, A.D. 1978-May-12 00:00:00.0000, -1.180077428311857E+08,  4.357696738603216E+08,  2.544539433096263E+07,
2443641.500000000, A.D. 1978-May-13 00:00:00.0000, -1.193824415439941E+08,  4.365789288142620E+08,  2.543948767625806E+07,
2443642.500000000, A.D. 1978-May-14 00:00:00.0000, -1.207558718204820E+08,  4.373835666034688E+08,  2.543331096099785E+07,
2443643.500000000, A.D. 1978-May-15 00:00:00.0000, -1.221280287374761E+08,  4.381836134660536E+08,  2.542686626052949E+07,
2443644.500000000, A.D. 1978-May-16 00:00:00.0000, -1.234989074887250E+08,  4.389790954079116E+08,  2.542015562833166E+07,
2443645.500000000, A.D. 1978-May-17 00:00:00.0000, -1.248685033825852E+08,  4.397700382053993E+08,  2.541318109630945E+07,
2443646.500000000, A.D. 1978-May-18 00:00:00.0000, -1.262368118397565E+08,  4.405564674079753E+08,  2.540594467508441E+07,
2443647.500000000, A.D. 1978-May-19 00:00:00.0000, -1.276038283910657E+08,  4.413384083408052E+08,  2.539844835428008E+07,
2443648.500000000, A.D. 1978-May-20 00:00:00.0000, -1.289695486752972E+08,  4.421158861073292E+08,  2.539069410280326E+07,
2443649.500000000, A.D. 1978-May-21 00:00:00.0000, -1.303339684370693E+08,  4.428889255917976E+08,  2.538268386912024E+07,
2443650.500000000, A.D. 1978-May-22 00:00:00.0000, -1.316970835247556E+08,  4.436575514617724E+08,  2.537441958152884E+07,
2443651.500000000, A.D. 1978-May-23 00:00:00.0000, -1.330588898884494E+08,  4.444217881705970E+08,  2.536590314842632E+07,
2443652.500000000, A.D. 1978-May-24 00:00:00.0000, -1.344193835779718E+08,  4.451816599598342E+08,  2.535713645857227E+07,
2443653.500000000, A.D. 1978-May-25 00:00:00.0000, -1.357785607408469E+08,  4.459371908616716E+08,  2.534812138134101E+07,
2443654.500000000, A.D. 1978-May-26 00:00:00.0000, -1.371364176206973E+08,  4.466884047012982E+08,  2.533885976700553E+07,
2443655.500000000, A.D. 1978-May-27 00:00:00.0000, -1.384929505549007E+08,  4.474353250992434E+08,  2.532935344694281E+07,
2443656.500000000, A.D. 1978-May-28 00:00:00.0000, -1.398481559730846E+08,  4.481779754736797E+08,  2.531960423391277E+07,
2443657.500000000, A.D. 1978-May-29 00:00:00.0000, -1.412020303952493E+08,  4.489163790427083E+08,  2.530961392229292E+07,
2443658.500000000, A.D. 1978-May-30 00:00:00.0000, -1.425545704300116E+08,  4.496505588266069E+08,  2.529938428831804E+07,
2443659.500000000, A.D. 1978-May-31 00:00:00.0000, -1.439057727728853E+08,  4.503805376500506E+08,  2.528891709031537E+07,
2443660.500000000, A.D. 1978-Jun-01 00:00:00.0000, -1.452556342045968E+08,  4.511063381443051E+08,  2.527821406893623E+07,
2443661.500000000, A.D. 1978-Jun-02 00:00:00.0000, -1.466041515894351E+08,  4.518279827493913E+08,  2.526727694738421E+07,
2443662.500000000, A.D. 1978-Jun-03 00:00:00.0000, -1.479513218736366E+08,  4.525454937162191E+08,  2.525610743163940E+07,
2443663.500000000, A.D. 1978-Jun-04 00:00:00.0000, -1.492971420838034E+08,  4.532588931086861E+08,  2.524470721068037E+07,
2443664.500000000, A.D. 1978-Jun-05 00:00:00.0000, -1.506416093253531E+08,  4.539682028057508E+08,  2.523307795670158E+07,
2443665.500000000, A.D. 1978-Jun-06 00:00:00.0000, -1.519847207810009E+08,  4.546734445034978E+08,  2.522122132532749E+07,
2443666.500000000, A.D. 1978-Jun-07 00:00:00.0000, -1.533264737092683E+08,  4.553746397171601E+08,  2.520913895582291E+07,
2443667.500000000, A.D. 1978-Jun-08 00:00:00.0000, -1.546668654430243E+08,  4.560718097831091E+08,  2.519683247130468E+07,
2443668.500000000, A.D. 1978-Jun-09 00:00:00.0000, -1.560058933880557E+08,  4.567649758608750E+08,  2.518430347893208E+07,
2443669.500000000, A.D. 1978-Jun-10 00:00:00.0000, -1.573435550216898E+08,  4.574541589349849E+08,  2.517155357013014E+07,
2443670.500000000, A.D. 1978-Jun-11 00:00:00.0000, -1.586798478914022E+08,  4.581393798169740E+08,  2.515858432077259E+07,
2443671.500000000, A.D. 1978-Jun-12 00:00:00.0000, -1.600147696134771E+08,  4.588206591472650E+08,  2.514539729138038E+07,
2443672.500000000, A.D. 1978-Jun-13 00:00:00.0000, -1.613483178716915E+08,  4.594980173970365E+08,  2.513199402731472E+07,
2443673.500000000, A.D. 1978-Jun-14 00:00:00.0000, -1.626804904160281E+08,  4.601714748700659E+08,  2.511837605896616E+07,
2443674.500000000, A.D. 1978-Jun-15 00:00:00.0000, -1.640112850614095E+08,  4.608410517045512E+08,  2.510454490194082E+07,
2443675.500000000, A.D. 1978-Jun-16 00:00:00.0000, -1.653406996864601E+08,  4.615067678749135E+08,  2.509050205724424E+07,
2443676.500000000, A.D. 1978-Jun-17 00:00:00.0000, -1.666687322322929E+08,  4.621686431935756E+08,  2.507624901146182E+07,
2443677.500000000, A.D. 1978-Jun-18 00:00:00.0000, -1.679953807013217E+08,  4.628266973127191E+08,  2.506178723693705E+07,
2443678.500000000, A.D. 1978-Jun-19 00:00:00.0000, -1.693206431560917E+08,  4.634809497260165E+08,  2.504711819194046E+07,
2443679.500000000, A.D. 1978-Jun-20 00:00:00.0000, -1.706445177181256E+08,  4.641314197703502E+08,  2.503224332086825E+07,
2443680.500000000, A.D. 1978-Jun-21 00:00:00.0000, -1.719670025668258E+08,  4.647781266274806E+08,  2.501716405437180E+07,
2443681.500000000, A.D. 1978-Jun-22 00:00:00.0000, -1.732880959383603E+08,  4.654210893257223E+08,  2.500188180955401E+07,
2443682.500000000, A.D. 1978-Jun-23 00:00:00.0000, -1.746077961245898E+08,  4.660603267415861E+08,  2.498639799012640E+07,
2443683.500000000, A.D. 1978-Jun-24 00:00:00.0000, -1.759261014720109E+08,  4.666958576014044E+08,  2.497071398657185E+07,
2443684.500000000, A.D. 1978-Jun-25 00:00:00.0000, -1.772430103807222E+08,  4.673277004829356E+08,  2.495483117630506E+07,
2443685.500000000, A.D. 1978-Jun-26 00:00:00.0000, -1.785585213034092E+08,  4.679558738169508E+08,  2.493875092382973E+07,
2443686.500000000, A.D. 1978-Jun-27 00:00:00.0000, -1.798726327443515E+08,  4.685803958887971E+08,  2.492247458089286E+07,
2443687.500000000, A.D. 1978-Jun-28 00:00:00.0000, -1.811853432584416E+08,  4.692012848399361E+08,  2.490600348664424E+07,
2443688.500000000, A.D. 1978-Jun-29 00:00:00.0000, -1.824966514502361E+08,  4.698185586694748E+08,  2.488933896777749E+07,
2443689.500000000, A.D. 1978-Jun-30 00:00:00.0000, -1.838065559730128E+08,  4.704322352356623E+08,  2.487248233868551E+07,
2443690.500000000, A.D. 1978-Jul-01 00:00:00.0000, -1.851150555278522E+08,  4.710423322573766E+08,  2.485543490160546E+07,
2443691.500000000, A.D. 1978-Jul-02 00:00:00.0000, -1.864221488627353E+08,  4.716488673155921E+08,  2.483819794676256E+07,
2443692.500000000, A.D. 1978-Jul-03 00:00:00.0000, -1.877278347716601E+08,  4.722518578548319E+08,  2.482077275251275E+07,
2443693.500000000, A.D. 1978-Jul-04 00:00:00.0000, -1.890321120937741E+08,  4.728513211846007E+08,  2.480316058548218E+07,
2443694.500000000, A.D. 1978-Jul-05 00:00:00.0000, -1.903349797125061E+08,  4.734472744807892E+08,  2.478536270068777E+07,
2443695.500000000, A.D. 1978-Jul-06 00:00:00.0000, -1.916364365548041E+08,  4.740397347871064E+08,  2.476738034174559E+07,
2443696.500000000, A.D. 1978-Jul-07 00:00:00.0000, -1.929364815902080E+08,  4.746287190163891E+08,  2.474921474089888E+07,
2443697.500000000, A.D. 1978-Jul-08 00:00:00.0000, -1.942351138301184E+08,  4.752142439520142E+08,  2.473086711921728E+07,
2443698.500000000, A.D. 1978-Jul-09 00:00:00.0000, -1.955323323269927E+08,  4.757963262492304E+08,  2.471233868671179E+07,
2443699.500000000, A.D. 1978-Jul-10 00:00:00.0000, -1.968281361735756E+08,  4.763749824364930E+08,  2.469363064246425E+07,
2443700.500000000, A.D. 1978-Jul-11 00:00:00.0000, -1.981225245021365E+08,  4.769502289167579E+08,  2.467474417475280E+07,
2443701.500000000, A.D. 1978-Jul-12 00:00:00.0000, -1.994154964837271E+08,  4.775220819687840E+08,  2.465568046117663E+07,
2443702.500000000, A.D. 1978-Jul-13 00:00:00.0000, -2.007070513274549E+08,  4.780905577484183E+08,  2.463644066877905E+07,
2443703.500000000, A.D. 1978-Jul-14 00:00:00.0000, -2.019971882797685E+08,  4.786556722898624E+08,  2.461702595416826E+07,
2443704.500000000, A.D. 1978-Jul-15 00:00:00.0000, -2.032859066237547E+08,  4.792174415069166E+08,  2.459743746363741E+07,
2443705.500000000, A.D. 1978-Jul-16 00:00:00.0000, -2.045732056784504E+08,  4.797758811942095E+08,  2.457767633328182E+07,
2443706.500000000, A.D. 1978-Jul-17 00:00:00.0000, -2.058590847981657E+08,  4.803310070284154E+08,  2.455774368911538E+07,
2443707.500000000, A.D. 1978-Jul-18 00:00:00.0000, -2.071435433718221E+08,  4.808828345694574E+08,  2.453764064718503E+07,
2443708.500000000, A.D. 1978-Jul-19 00:00:00.0000, -2.084265808223023E+08,  4.814313792616999E+08,  2.451736831368321E+07,
2443709.500000000, A.D. 1978-Jul-20 00:00:00.0000, -2.097081966058130E+08,  4.819766564351233E+08,  2.449692778505930E+07,
2443710.500000000, A.D. 1978-Jul-21 00:00:00.0000, -2.109883902112585E+08,  4.825186813064868E+08,  2.447632014812905E+07,
2443711.500000000, A.D. 1978-Jul-22 00:00:00.0000, -2.122671611596266E+08,  4.830574689804720E+08,  2.445554648018277E+07,
2443712.500000000, A.D. 1978-Jul-23 00:00:00.0000, -2.135445090033851E+08,  4.835930344508143E+08,  2.443460784909207E+07,
2443713.500000000, A.D. 1978-Jul-24 00:00:00.0000, -2.148204333259901E+08,  4.841253926018355E+08,  2.441350531336704E+07,
2443714.500000000, A.D. 1978-Jul-25 00:00:00.0000, -2.160949337409010E+08,  4.846545582078574E+08,  2.439223992245537E+07,
2443715.500000000, A.D. 1978-Jul-26 00:00:00.0000, -2.173680098916225E+08,  4.851805459368945E+08,  2.437081271654341E+07,
2443716.500000000, A.D. 1978-Jul-27 00:00:00.0000, -2.186396614507338E+08,  4.857033703499357E+08,  2.434922472686505E+07,
2443717.500000000, A.D. 1978-Jul-28 00:00:00.0000, -2.199098881194441E+08,  4.862230459024942E+08,  2.432747697574580E+07,
2443718.500000000, A.D. 1978-Jul-29 00:00:00.0000, -2.211786896270542E+08,  4.867395869456604E+08,  2.430557047670072E+07,
2443719.500000000, A.D. 1978-Jul-30 00:00:00.0000, -2.224460657304271E+08,  4.872530077271410E+08,  2.428350623453134E+07,
2443720.500000000, A.D. 1978-Jul-31 00:00:00.0000, -2.237120162134691E+08,  4.877633223922844E+08,  2.426128524542096E+07,
2443721.500000000, A.D. 1978-Aug-01 00:00:00.0000, -2.249765408866195E+08,  4.882705449850950E+08,  2.423890849702892E+07,
2443722.500000000, A.D. 1978-Aug-02 00:00:00.0000, -2.262396395863499E+08,  4.887746894492372E+08,  2.421637696858308E+07,
2443723.500000000, A.D. 1978-Aug-03 00:00:00.0000, -2.275013121746737E+08,  4.892757696290294E+08,  2.419369163097116E+07,
2443724.500000000, A.D. 1978-Aug-04 00:00:00.0000, -2.287615585386650E+08,  4.897737992704300E+08,  2.417085344683102E+07,
2443725.500000000, A.D. 1978-Aug-05 00:00:00.0000, -2.300203785899859E+08,  4.902687920220107E+08,  2.414786337063929E+07,
2443726.500000000, A.D. 1978-Aug-06 00:00:00.0000, -2.312777722644226E+08,  4.907607614359155E+08,  2.412472234879911E+07,
2443727.500000000, A.D. 1978-Aug-07 00:00:00.0000, -2.325337395214272E+08,  4.912497209688004E+08,  2.410143131972668E+07,
2443728.500000000, A.D. 1978-Aug-08 00:00:00.0000, -2.337882803436691E+08,  4.917356839827647E+08,  2.407799121393669E+07,
2443729.500000000, A.D. 1978-Aug-09 00:00:00.0000, -2.350413947365977E+08,  4.922186637462943E+08,  2.405440295412594E+07,
2443730.500000000, A.D. 1978-Aug-10 00:00:00.0000, -2.362930827280105E+08,  4.926986734351720E+08,  2.403066745525649E+07,
2443731.500000000, A.D. 1978-Aug-11 00:00:00.0000, -2.375433443676321E+08,  4.931757261333859E+08,  2.400678562463799E+07,
2443732.500000000, A.D. 1978-Aug-12 00:00:00.0000, -2.387921797266917E+08,  4.936498348340100E+08,  2.398275836200765E+07,
2443733.500000000, A.D. 1978-Aug-13 00:00:00.0000, -2.400395888975168E+08,  4.941210124400936E+08,  2.395858655961046E+07,
2443734.500000000, A.D. 1978-Aug-14 00:00:00.0000, -2.412855719931350E+08,  4.945892717655431E+08,  2.393427110227740E+07,
2443735.500000000, A.D. 1978-Aug-15 00:00:00.0000, -2.425301291468795E+08,  4.950546255359872E+08,  2.390981286750349E+07,
2443736.500000000, A.D. 1978-Aug-16 00:00:00.0000, -2.437732605120025E+08,  4.955170863896287E+08,  2.388521272552329E+07,
2443737.500000000, A.D. 1978-Aug-17 00:00:00.0000, -2.450149662612933E+08,  4.959766668780859E+08,  2.386047153938749E+07,
2443738.500000000, A.D. 1978-Aug-18 00:00:00.0000, -2.462552465867055E+08,  4.964333794672286E+08,  2.383559016503620E+07,
2443739.500000000, A.D. 1978-Aug-19 00:00:00.0000, -2.474941016989903E+08,  4.968872365380049E+08,  2.381056945137310E+07,
